om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,has_time
660304,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.85,-99.3,38.85,-99.3,0,0,0,0,0,51,0,0,0,False
660305,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.86,-99.3,38.86,-99.3,0,0,0,0,0,51,0,0,0,False
660307,2021,5,26,2021-05-26,,3,KS,20,0,2.0,0,0,0,0,38.86,-99.15,38.86,-99.15,0,0,0,0,0,51,0,0,0,False
660308,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.71,-99.33,38.71,-99.33,0,0,0,0,0,51,0,0,0,False
660309,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.78,-99.32,38.78,-99.32,0,0,0,0,0,51,0,0,0,False
660312,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.84,-99.02,38.84,-99.02,0,0,0,0,0,167,0,0,0,False
660316,2021,5,26,2021-05-26,,3,NE,31,0,1.25,0,0,0,0,40.1187,-101.5342,40.1187,-101.5342,0,0,0,0,0,57,0,0,0,False
660317,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.84,-98.92,38.84,-98.92,0,0,0,0,0,167,0,0,0,False
660320,2021,5,26,2021-05-26,,3,KS,20,0,2.5,0,0,0,0,38.89,-98.85,38.89,-98.85,0,0,0,0,0,167,0,0,0,False
660321,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,38.89,-98.85,38.89,-98.85,0,0,0,0,0,167,0,0,0,False
660323,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.6,-101.368,38.6,-101.368,0,0,0,0,0,203,0,0,0,False
660324,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.5904,-101.369,38.5904,-101.369,0,0,0,0,0,203,0,0,0,False
660325,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.89,-98.85,38.89,-98.85,0,0,0,0,0,167,0,0,0,False
660328,2021,5,26,2021-05-26,,3,NE,31,0,2.5,0,0,0,0,40.2912,-101.3822,40.2912,-101.3822,0,0,0,0,0,57,0,0,0,False
660330,2021,5,26,2021-05-26,,3,TX,48,0,1.25,0,0,0,0,35.21,-101.63,35.21,-101.63,0,0,0,0,0,375,0,0,0,False
660332,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.56,-100.62,40.56,-100.62,0,0,0,0,0,63,0,0,0,False
660333,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.65,-100.34,40.65,-100.34,0,0,0,0,0,63,0,0,0,False
660334,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.8368,-99.8639,40.8368,-99.8639,0,0,0,0,0,47,0,0,0,False
660335,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.048,-101.1659,39.048,-101.1659,0,0,0,0,0,109,0,0,0,False
660336,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.0622,-101.2446,39.0622,-101.2446,0,0,0,0,0,109,0,0,0,False
660337,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.995,-100.7804,39.995,-100.7804,0,0,0,0,0,153,0,0,0,False
660340,2021,5,26,2021-05-26,,3,NE,31,0,2.75,0,0,0,0,40.38,-101.23,40.38,-101.23,0,0,0,0,0,85,0,0,0,False
660342,2021,5,26,2021-05-26,,3,NE,31,0,1.75,0,0,0,0,40.0585,-100.6094,40.0585,-100.6094,0,0,0,0,0,145,0,0,0,False
660343,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.65,-98.03,38.65,-98.03,0,0,0,0,0,53,0,0,0,False
660345,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.78,-98.1,38.78,-98.1,0,0,0,0,0,53,0,0,0,False
660346,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.23,-101.0559,39.23,-101.0559,0,0,0,0,0,193,0,0,0,False
660347,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,40.0,-100.6643,40.0,-100.6643,0,0,0,0,0,39,0,0,0,False
660348,2021,5,26,2021-05-26,,3,TX,48,0,1.5,0,0,0,0,35.32,-101.43,35.34,-101.39,0,0,0,0,0,65,0,0,0,False
660349,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,41.32,-102.98,41.32,-102.98,0,0,0,0,0,33,0,0,0,False
660350,2021,5,26,2021-05-26,,3,NE,31,0,2.75,0,0,0,0,41.32,-102.97,41.32,-102.97,0,0,0,0,0,33,0,0,0,False
660351,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,41.16,-101.13,41.16,-101.13,0,0,0,0,0,111,0,0,0,False
660352,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,38.59,-98.41,38.59,-98.41,0,0,0,0,0,53,0,0,0,False
660355,2021,5,26,2021-05-26,,3,TX,48,0,3.0,0,0,0,0,36.34,-101.35,36.34,-101.35,0,0,0,0,0,195,0,0,0,False
660356,2021,5,26,2021-05-26,,3,NE,31,0,2.5,0,0,0,0,41.32,-102.97,41.32,-102.97,0,0,0,0,0,33,0,0,0,False
660357,2021,5,26,2021-05-26,,3,NE,31,0,2.75,0,0,0,0,41.32,-102.97,41.32,-102.97,0,0,0,0,0,33,0,0,0,False
660358,2021,5,26,2021-05-26,,3,TX,48,0,2.75,0,0,0,0,36.36,-101.36,36.36,-101.35,0,0,0,0,0,195,0,0,0,False
660361,2021,5,26,2021-05-26,,3,TX,48,0,2.0,0,0,0,0,35.36,-101.38,35.36,-101.38,0,0,0,0,0,65,0,0,0,False
660362,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,41.47,-102.85,41.47,-102.85,0,0,0,0,0,123,0,0,0,False
660365,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.51,-98.27,38.51,-98.27,0,0,0,0,0,159,0,0,0,False
660366,2021,5,26,2021-05-26,,3,TX,48,0,2.5,0,0,0,0,35.31,-101.43,35.35,-101.38,0,0,0,0,0,65,0,0,0,False
660367,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.4,-98.2,38.4,-98.2,0,0,0,0,0,159,0,0,0,False
660368,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.52,-98.16,38.52,-98.16,0,0,0,0,0,159,0,0,0,False
660369,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.51,-98.27,38.51,-98.27,0,0,0,0,0,159,0,0,0,False
660370,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.48,-98.2,38.48,-98.2,0,0,0,0,0,159,0,0,0,False
660371,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.3553,-100.4387,39.3553,-100.4387,0,0,0,0,0,179,0,0,0,False
660373,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,41.15,-102.63,41.15,-102.63,0,0,0,0,0,33,0,0,0,False
660374,2021,5,26,2021-05-26,,3,KS,20,0,2.0,0,0,0,0,38.52,-98.16,38.52,-98.16,0,0,0,0,0,159,0,0,0,False
660375,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,38.52,-98.17,38.52,-98.17,0,0,0,0,0,159,0,0,0,False
660377,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.6107,-101.0127,39.6107,-101.0127,0,0,0,0,0,153,0,0,0,False
660378,2021,5,26,2021-05-26,,3,OK,40,0,1.25,0,0,0,0,36.66,-100.52,36.66,-100.52,0,0,0,0,0,7,0,0,0,False
660380,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.53,-98.15,38.53,-98.15,0,0,0,0,0,53,0,0,0,False
660381,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,37.49,-100.49,37.49,-100.49,0,0,0,0,0,69,0,0,0,False
660382,2021,5,26,2021-05-26,,3,KS,20,0,2.0,0,0,0,0,38.52,-98.15,38.52,-98.15,0,0,0,0,0,159,0,0,0,False
660384,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,37.67,-100.23,37.67,-100.23,0,0,0,0,0,69,0,0,0,False
660385,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.52,-98.16,38.52,-98.16,0,0,0,0,0,159,0,0,0,False
660386,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,39.6978,-101.0037,39.6978,-101.0037,0,0,0,0,0,153,0,0,0,False
660387,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,39.572,-100.2202,39.572,-100.2202,0,0,0,0,0,39,0,0,0,False
660388,2021,5,26,2021-05-26,,3,TX,48,0,2.5,0,0,0,0,35.42,-101.38,35.42,-101.38,0,0,0,0,0,65,0,0,0,False
660389,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.583,-100.2007,39.583,-100.2007,0,0,0,0,0,39,0,0,0,False
660391,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.7896,-100.7752,39.7896,-100.7752,0,0,0,0,0,153,0,0,0,False
660392,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.8298,-100.7989,39.8298,-100.7989,0,0,0,0,0,153,0,0,0,False
660393,2021,5,26,2021-05-26,,3,KS,20,0,2.25,0,0,0,0,39.8282,-100.7701,39.8282,-100.7701,0,0,0,0,0,153,0,0,0,False
660394,2021,5,26,2021-05-26,,3,KS,20,0,2.0,0,0,0,0,39.8133,-100.8294,39.8133,-100.8294,0,0,0,0,0,153,0,0,0,False
660395,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.8277,-100.8322,39.8277,-100.8322,0,0,0,0,0,153,0,0,0,False
660396,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.84,-101.73,40.84,-101.73,0,0,0,0,0,135,0,0,0,False
660398,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.38,-101.09,40.38,-101.09,0,0,0,0,0,85,0,0,0,False
660399,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.8418,-100.7237,39.8418,-100.7237,0,0,0,0,0,39,0,0,0,False
660400,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,39.8315,-100.777,39.8315,-100.777,0,0,0,0,0,153,0,0,0,False
660401,2021,5,26,2021-05-26,,3,TX,48,0,1.0,0,0,0,0,35.46,-101.12,35.55,-101.17,0,0,0,0,0,65,0,0,0,False
660402,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.9036,-100.6824,39.9036,-100.6824,0,0,0,0,0,39,0,0,0,False
660403,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.84,-101.73,40.84,-101.73,0,0,0,0,0,135,0,0,0,False
660404,2021,5,26,2021-05-26,,3,NE,31,0,2.75,0,0,0,0,40.3024,-101.0287,40.3024,-101.0287,0,0,0,0,0,87,0,0,0,False
660405,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.4,-101.08,40.4,-101.08,0,0,0,0,0,85,0,0,0,False
660406,2021,5,26,2021-05-26,,3,TX,48,0,2.5,0,0,0,0,36.43,-100.8,36.39,-100.67,0,0,0,0,0,357,0,0,0,False
660407,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.7412,-99.9566,39.7412,-99.9566,0,0,0,0,0,137,0,0,0,False
660408,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.2801,-101.0167,40.2801,-101.0167,0,0,0,0,0,87,0,0,0,False
660410,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,39.8276,-99.9614,39.8276,-99.9614,0,0,0,0,0,137,0,0,0,False
660411,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,40.85,-101.73,40.85,-101.73,0,0,0,0,0,135,0,0,0,False
660412,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,39.8294,-99.9391,39.8294,-99.9391,0,0,0,0,0,137,0,0,0,False
660413,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.84,-99.89,39.84,-99.89,0,0,0,0,0,137,0,0,0,False
660414,2021,5,26,2021-05-26,,3,TX,48,0,1.75,0,0,0,0,34.324,-102.0869,34.324,-102.0869,0,0,0,0,0,189,0,0,0,False
660415,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.37,-97.66,38.37,-97.66,0,0,0,0,0,113,0,0,0,False
660416,2021,5,26,2021-05-26,,3,TX,48,0,1.0,0,0,0,0,35.57,-100.97,35.57,-100.97,0,0,0,0,0,179,0,0,0,False
660417,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.38,-97.66,38.38,-97.66,0,0,0,0,0,113,0,0,0,False
660418,2021,5,26,2021-05-26,,3,KS,20,0,2.75,0,0,0,0,38.37,-97.67,38.37,-97.67,0,0,0,0,0,113,0,0,0,False
660420,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.23,-97.77,38.23,-97.77,0,0,0,0,0,113,0,0,0,False
660421,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.37,-97.6,38.37,-97.6,0,0,0,0,0,113,0,0,0,False
660422,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.3644,-99.8458,39.3644,-99.8458,0,0,0,0,0,65,0,0,0,False
660423,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.36,-99.69,39.36,-99.69,0,0,0,0,0,65,0,0,0,False
660424,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,39.32,-99.58,39.32,-99.58,0,0,0,0,0,163,0,0,0,False
660425,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.4,-99.45,39.4,-99.45,0,0,0,0,0,163,0,0,0,False
660426,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,39.41,-99.28,39.41,-99.28,0,0,0,0,0,163,0,0,0,False
660427,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.53,-98.23,39.53,-98.23,0,0,0,0,0,123,0,0,0,False
660428,2021,5,27,2021-05-27,,3,KS,20,0,1.0,0,0,0,0,39.52,-97.13,39.52,-97.13,0,0,0,0,0,27,0,0,0,False
660430,2021,5,27,2021-05-27,,3,OK,40,0,1.75,0,0,0,0,35.88,-97.42,35.88,-97.42,0,0,0,0,0,83,0,0,0,False
660432,2021,5,27,2021-05-27,,3,OK,40,0,1.0,0,0,0,0,35.9,-97.07,35.9,-97.07,0,0,0,0,0,81,0,0,0,False
660434,2021,5,27,2021-05-27,,3,OK,40,0,1.75,0,0,0,0,36.31,-98.25,36.31,-98.25,0,0,0,0,0,93,0,0,0,False
660438,2021,5,27,2021-05-27,,3,OK,40,0,1.0,0,0,0,0,35.66,-97.19,35.66,-97.19,0,0,0,0,0,109,0,0,0,False
660440,2021,5,27,2021-05-27,,3,AR,5,0,1.75,0,0,50000,0,36.1744,-94.1482,36.1744,-94.1482,0,0,0,0,0,7,0,0,0,False
660441,2021,5,27,2021-05-27,,3,AR,5,0,1.25,0,0,25000,0,36.1737,-94.1402,36.1737,-94.1402,0,0,0,0,0,7,0,0,0,False
660444,2021,5,27,2021-05-27,,3,OK,40,0,1.0,0,0,0,0,35.76,-97.06,35.76,-97.06,0,0,0,0,0,81,0,0,0,False
660445,2021,5,27,2021-05-27,,3,MO,29,0,1.5,0,0,0,0,39.31,-94.4,39.31,-94.4,0,0,0,0,0,47,0,0,0,False
660449,2021,5,27,2021-05-27,,3,KS,20,0,1.75,0,0,0,0,39.12,-94.93,39.12,-94.93,0,0,0,0,0,103,0,0,0,False
660450,2021,5,27,2021-05-27,,3,KS,20,0,1.75,0,0,0,0,39.13,-94.94,39.13,-94.94,0,0,0,0,0,103,0,0,0,False
660451,2021,5,27,2021-05-27,,3,OK,40,0,2.75,0,0,30000,0,35.6013,-96.57,35.6013,-96.57,0,0,0,0,0,107,0,0,0,False
660452,2021,5,27,2021-05-27,,3,KS,20,0,1.0,0,0,0,0,39.14,-94.84,39.14,-94.84,0,0,0,0,0,209,0,0,0,False
660454,2021,5,27,2021-05-27,,3,KS,20,0,1.0,0,0,0,0,39.17,-94.91,39.17,-94.91,0,0,0,0,0,103,0,0,0,False
660455,2021,5,27,2021-05-27,,3,KS,20,0,1.5,0,0,0,0,39.14,-94.81,39.14,-94.81,0,0,0,0,0,209,0,0,0,False
660456,2021,5,27,2021-05-27,,3,KS,20,0,1.0,0,0,0,0,39.13,-94.83,39.13,-94.83,0,0,0,0,0,209,0,0,0,False
660460,2021,5,27,2021-05-27,,3,OK,40,0,1.0,0,0,0,0,35.397,-96.1875,35.397,-96.1875,0,0,0,0,0,107,0,0,0,False
660461,2021,5,27,2021-05-27,,3,TX,48,0,1.5,0,0,0,0,34.4047,-100.8899,34.3812,-100.8899,0,0,0,0,0,191,0,0,0,False
660465,2021,5,27,2021-05-27,,3,OK,40,0,1.75,0,0,25000,0,35.2595,-95.5549,35.2595,-95.5549,0,0,0,0,0,91,0,0,0,False
660468,2021,5,27,2021-05-27,,3,TX,48,0,1.5,0,0,0,0,34.3,-99.74,34.3,-99.74,0,0,0,0,0,197,0,0,0,False
660469,2021,5,27,2021-05-27,,3,TX,48,0,2.5,0,0,0,0,34.3,-99.74,34.3,-99.74,0,0,0,0,0,197,0,0,0,False
660472,2021,5,27,2021-05-27,,3,TX,48,0,1.0,0,0,0,0,34.27,-99.68,34.27,-99.68,0,0,0,0,0,197,0,0,0,False
660474,2021,5,27,2021-05-27,,3,TX,48,0,1.25,0,0,0,0,34.21,-99.38,34.21,-99.38,0,0,0,0,0,487,0,0,0,False
660475,2021,5,27,2021-05-27,,3,OK,40,0,1.0,0,0,0,0,34.6913,-94.8848,34.6913,-94.8848,0,0,0,0,0,79,0,0,0,False
660476,2021,5,27,2021-05-27,,3,TX,48,0,1.25,0,0,0,0,34.08,-98.62,34.08,-98.62,0,0,0,0,0,485,0,0,0,False
660477,2021,5,27,2021-05-27,,3,TX,48,0,1.0,0,0,0,0,34.08,-98.56,34.08,-98.56,0,0,0,0,0,485,0,0,0,False
660478,2021,5,27,2021-05-27,,3,TX,48,0,1.5,0,0,0,0,33.96,-98.52,33.96,-98.52,0,0,0,0,0,485,0,0,0,False
660479,2021,5,28,2021-05-28,,3,TX,48,0,1.25,0,0,0,0,34.63,-102.73,34.63,-102.73,0,0,0,0,0,369,0,0,0,False
660481,2021,5,28,2021-05-28,,3,TX,48,0,1.0,0,0,0,0,34.2609,-100.9305,34.2609,-100.9305,0,0,0,0,0,345,0,0,0,False
660482,2021,5,28,2021-05-28,,3,TX,48,0,1.75,0,0,0,0,33.8766,-101.2179,33.8766,-101.2179,0,0,0,0,0,153,0,0,0,False
660483,2021,5,28,2021-05-28,,3,TX,48,0,1.0,0,0,0,0,33.68,-101.98,33.68,-101.9278,0,0,0,0,0,303,0,0,0,False
660484,2021,5,28,2021-05-28,,3,TX,48,0,1.25,0,0,0,0,33.68,-101.38,33.68,-101.38,0,0,0,0,0,107,0,0,0,False
660573,2021,5,29,2021-05-29,,3,CO,8,0,1.75,0,0,0,0,39.3,-102.87,39.3,-102.87,0,0,0,0,0,63,0,0,0,False
660574,2021,5,29,2021-05-29,,3,CO,8,0,1.0,0,0,0,0,39.2972,-102.8685,39.2972,-102.8685,0,0,0,0,0,63,0,0,0,False
660576,2021,5,29,2021-05-29,,3,CO,8,0,1.0,0,0,0,0,39.3747,-102.7329,39.3747,-102.7329,0,0,0,0,0,63,0,0,0,False
660579,2021,5,29,2021-05-29,,3,CO,8,0,1.0,0,0,0,0,39.4449,-102.5932,39.4449,-102.5932,0,0,0,0,0,63,0,0,0,False
660580,2021,5,29,2021-05-29,,3,CO,8,0,1.5,0,0,0,0,39.5058,-102.5848,39.5058,-102.5848,0,0,0,0,0,63,0,0,0,False
660581,2021,5,29,2021-05-29,,3,OK,40,0,2.0,0,0,0,0,36.96,-102.97,36.96,-102.97,0,0,0,0,0,25,0,0,0,False
660582,2021,5,29,2021-05-29,,3,OK,40,0,2.5,0,0,0,0,36.91,-102.9,36.91,-102.9,0,0,0,0,0,25,0,0,0,False
660583,2021,5,29,2021-05-29,,3,OK,40,0,2.0,0,0,0,0,36.85,-102.88,36.85,-102.88,0,0,0,0,0,25,0,0,0,False
660584,2021,5,29,2021-05-29,,3,OK,40,0,1.75,0,0,0,0,36.96,-102.95,36.96,-102.95,0,0,0,0,0,25,0,0,0,False
660585,2021,5,29,2021-05-29,,3,OK,40,0,2.75,0,0,0,0,36.9,-102.88,36.9,-102.88,0,0,0,0,0,25,0,0,0,False
660587,2021,5,29,2021-05-29,,3,OK,40,0,2.5,0,0,0,0,36.9,-102.82,36.9,-102.82,0,0,0,0,0,25,0,0,0,False
660588,2021,5,29,2021-05-29,,3,OK,40,0,2.5,0,0,0,0,36.99,-102.97,36.99,-102.97,0,0,0,0,0,25,0,0,0,False
660589,2021,5,29,2021-05-29,,3,OK,40,0,2.75,0,0,0,0,36.81,-102.61,36.81,-102.61,0,0,0,0,0,25,0,0,0,False
660602,2021,5,30,2021-05-30,,3,OK,40,0,1.75,0,0,0,0,36.55,-102.87,36.55,-102.87,0,0,0,0,0,25,0,0,0,False
660603,2021,5,30,2021-05-30,,3,OK,40,0,1.25,0,0,0,0,36.59,-102.75,36.59,-102.75,0,0,0,0,0,25,0,0,0,False
660605,2021,5,30,2021-05-30,,3,OK,40,0,1.25,0,0,0,0,36.63,-102.55,36.63,-102.55,0,0,0,0,0,25,0,0,0,False
660608,2021,5,30,2021-05-30,,3,TX,48,0,1.75,0,0,0,0,36.32,-101.96,36.32,-101.96,0,0,0,0,0,421,0,0,0,False
660609,2021,5,30,2021-05-30,,3,TX,48,0,1.0,0,0,0,0,36.33,-101.77,36.33,-101.77,0,0,0,0,0,421,0,0,0,False
660611,2021,5,30,2021-05-30,,3,TX,48,0,1.0,0,0,0,0,33.746,-102.8558,33.746,-102.8558,0,0,0,0,0,79,0,0,0,False
660649,2021,6,1,2021-06-01,,3,CO,8,0,1.0,0,0,0,0,38.52,-102.97,38.52,-102.97,0,0,0,0,0,61,0,0,0,False
660656,2021,6,2,2021-06-02,,3,OK,40,0,1.75,0,0,0,0,34.34,-98.87,34.34,-98.87,0,0,0,0,0,141,0,0,0,False
660709,2021,6,6,2021-06-06,,3,CO,8,0,1.75,0,0,0,0,38.09,-102.62,38.09,-102.62,0,0,0,0,0,99,0,0,0,False
660710,2021,6,7,2021-06-07,,3,OK,40,0,2.75,0,0,0,0,34.8,-98.32,34.8,-98.32,0,0,0,0,0,31,0,0,0,False
660711,2021,6,7,2021-06-07,,3,TX,48,0,1.5,0,0,0,0,33.85,-98.58,33.85,-98.58,0,0,0,0,0,485,0,0,0,False
660712,2021,6,7,2021-06-07,,3,TX,48,0,1.0,0,0,0,0,33.87,-98.58,33.87,-98.58,0,0,0,0,0,485,0,0,0,False
660929,2021,6,11,2021-06-11,,3,NE,31,0,1.0,0,0,0,0,41.76,-98.21,41.76,-98.21,0,0,0,0,0,11,0,0,0,False
660936,2021,6,11,2021-06-11,,3,NE,31,0,1.0,0,0,0,0,40.46,-96.37,40.46,-96.37,0,0,0,0,0,97,0,0,0,False
660937,2021,6,11,2021-06-11,,3,NE,31,0,1.0,0,0,0,0,40.39,-95.86,40.39,-95.86,0,0,0,0,0,127,0,0,0,False
660938,2021,6,11,2021-06-11,,3,NE,31,0,1.75,0,0,0,0,40.38,-96.14,40.38,-96.14,0,0,0,0,0,97,0,0,0,False
660939,2021,6,11,2021-06-11,,3,NE,31,0,1.0,0,0,0,0,40.41,-96.01,40.41,-96.01,0,0,0,0,0,127,0,0,0,False
660940,2021,6,11,2021-06-11,,3,NE,31,0,2.0,0,0,0,0,40.37,-95.83,40.37,-95.83,0,0,0,0,0,127,0,0,0,False
660941,2021,6,11,2021-06-11,,3,NE,31,0,1.5,0,0,0,0,40.35,-95.85,40.35,-95.85,0,0,0,0,0,127,0,0,0,False
660944,2021,6,11,2021-06-11,,3,KS,20,0,1.0,0,0,0,0,39.28,-95.52,39.28,-95.52,0,0,0,0,0,87,0,0,0,False
660946,2021,6,11,2021-06-11,,3,MO,29,0,2.0,0,0,0,0,39.86,-94.81,39.86,-94.81,0,0,0,0,0,3,0,0,0,False
660947,2021,6,11,2021-06-11,,3,KS,20,0,1.5,0,0,0,0,38.94,-94.61,38.94,-94.61,0,0,0,0,0,91,0,0,0,False
660948,2021,6,11,2021-06-11,,3,KS,20,0,1.0,0,0,0,0,38.93,-94.66,38.93,-94.66,0,0,0,0,0,91,0,0,0,False
660949,2021,6,11,2021-06-11,,3,KS,20,0,1.0,0,0,0,0,38.99,-94.67,38.99,-94.67,0,0,0,0,0,91,0,0,0,False
660950,2021,6,11,2021-06-11,,3,KS,20,0,1.5,0,0,0,0,38.92,-94.66,38.92,-94.66,0,0,0,0,0,91,0,0,0,False
660958,2021,6,11,2021-06-11,,3,KS,20,0,1.75,0,0,0,0,37.79,-97.11,37.79,-97.11,0,0,0,0,0,15,0,0,0,False
660962,2021,6,11,2021-06-11,,3,KS,20,0,1.75,0,0,0,0,37.06,-97.04,37.06,-97.04,0,0,0,0,0,35,0,0,0,False
660963,2021,6,11,2021-06-11,,3,KS,20,0,1.75,0,0,0,0,37.07,-97.04,37.07,-97.04,0,0,0,0,0,35,0,0,0,False
660964,2021,6,11,2021-06-11,,3,KS,20,0,2.5,0,0,0,0,37.06,-97.0,37.06,-97.0,0,0,0,0,0,35,0,0,0,False
660965,2021,6,11,2021-06-11,,3,KS,20,0,1.0,0,0,0,0,37.07,-97.04,37.07,-97.04,0,0,0,0,0,35,0,0,0,False
660966,2021,6,12,2021-06-12,,3,TX,48,0,1.0,0,0,0,0,33.16,-96.71,33.16,-96.71,0,0,0,0,0,85,0,0,0,False
660998,2021,6,12,2021-06-12,,3,OK,40,0,1.0,0,0,0,0,36.73,-102.51,36.73,-102.51,0,0,0,0,0,25,0,0,0,False
661088,2021,6,14,2021-06-14,,3,NE,31,0,1.0,0,0,0,0,41.58,-102.51,41.58,-102.51,0,0,0,0,0,69,0,0,0,False
661089,2021,6,14,2021-06-14,,3,NE,31,0,1.0,0,0,0,0,41.49,-102.39,41.49,-102.39,0,0,0,0,0,69,0,0,0,False
661178,2021,6,15,2021-06-15,,3,NE,31,0,2.0,0,0,100000,1000000,40.78,-98.73,40.78,-98.73,0,0,0,0,0,19,0,0,0,False
661180,2021,6,15,2021-06-15,,3,NE,31,0,1.75,0,0,100000,1000000,40.4369,-97.9336,40.4369,-97.9336,0,0,0,0,0,35,0,0,0,False
661203,2021,6,17,2021-06-17,,3,OK,40,0,1.0,0,0,0,0,34.3603,-94.8372,34.3603,-94.8372,0,0,0,0,0,89,0,0,0,False
661204,2021,6,17,2021-06-17,,3,OK,40,0,1.0,0,0,0,0,34.3958,-94.9083,34.3958,-94.9083,0,0,0,0,0,89,0,0,0,False
661350,2021,6,18,2021-06-18,,3,IA,19,0,1.75,0,0,0,0,41.22,-94.36,41.22,-94.36,0,0,0,0,0,1,0,0,0,False
661356,2021,6,18,2021-06-18,,3,IA,19,0,3.0,0,0,0,0,41.13,-94.06,41.13,-94.06,0,0,0,0,0,175,0,0,0,False
